label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2,major_axis_length(mm),minor_axis_length(mm),perimeter(mm),area(mm),Roundness Index,Elongation Index,shape,circularity,elongation,compactness
1,479,546.8413361169103,634.1461377870563,30.114507035541155,20.598061080575487,-0.4139857523815998,83.59797974644667,116.0,113.0,107.0,41.275574112734866,34.64926931106472,31.8517745302714,0.0,0.0,0.0,0.27657167686587825,0.18917262323162495,0.7677639688336011,0.0404016779525359,77.58409324261027,0.31600869121763653,coarse sand,0.8612987419815008,1.462006881023376,0.06272814769618752
2,736,574.195652173913,587.2663043478261,35.87970601217987,27.3946116856874,-0.25292029858863996,109.29646455628165,87.0,86.0,85.0,39.20788043478261,33.150815217391305,29.00951086956522,0.0,0.0,0.0,0.3295192727389435,0.2515921539760977,1.0037788910895131,0.06207856988114076,96.1709351736186,0.23648728681366793,sand,0.7742397249829338,1.30973588616062,0.09264174598992145
3,851,643.5135135135135,846.2491186839013,139.41699531261776,8.069149563931765,1.5610687672918129,261.7340187157677,96.0,90.0,85.0,32.29377203290247,30.888366627497064,31.643948296122208,0.0,0.0,0.0,1.2804058898160238,0.07410708145228236,2.4037656124881086,0.071778346425069,103.41170819989222,0.9421221957492475,very fine gravel,0.15610581362884401,17.27778054031825,0.3870788544657936
4,288,690.2743055555555,363.80902777777777,21.34175980965465,17.593170355717046,0.3024925538685587,63.11269837220809,117.0,116.0,117.0,31.53472222222222,28.09375,25.072916666666668,0.0,0.0,0.0,0.19600275345230883,0.16157570239901772,0.5796271145906974,0.024291614301315947,60.159078591144,0.175645752148415,coarse sand,0.9085918863263711,1.2130707188155812,0.03447032833270648
5,279,683.4193548387096,327.39426523297493,27.221800677406463,14.140955335997536,0.20413184094575754,69.698484809835,120.0,108.0,107.0,32.60931899641577,27.14695340501792,22.78494623655914,0.0,0.0,0.0,0.2500050574221101,0.1298705545850901,0.6401109869112824,0.023532501354399826,59.21163231499542,0.4805282904104783,coarse sand,0.7217177613376946,1.9250326467059855,0.04327508202458642
6,415,699.655421686747,673.8602409638554,31.09420925737875,17.645452054552468,-0.8504623969440634,82.08326112068524,151.0,153.0,156.0,45.1855421686747,40.53012048192771,36.89156626506024,9.0,6.0,2.0,0.28556926351084855,0.16205585759794705,0.7538527907488196,0.03500354144113236,72.21526019449806,0.43251645640851444,coarse sand,0.77401389289913,1.7621656368591898,0.060286839063570775
7,342,701.7222222222222,706.5847953216374,23.344003913542082,18.771018733461243,1.0327456892325473,67.698484809835,153.0,149.0,140.0,37.77485380116959,32.58771929824562,29.719298245614034,4.0,1.0,0.0,0.21439136624458904,0.1723930636309982,0.6217429839724019,0.02884629198281269,65.5568360288295,0.19589549406423828,coarse sand,0.9377305668443212,1.2436194457538434,0.041087275941250466
8,467,990.1991434689508,630.6595289079229,30.35432762154736,20.59035683935942,1.2245558347881742,84.76955262170046,91.0,84.0,77.0,32.88008565310493,28.05781584582441,25.117773019271947,0.0,0.0,0.0,0.27877418948016125,0.18910186746897567,0.7785236958414882,0.03938952735664773,76.60610339199961,0.32166651503283095,coarse sand,0.8166706770374089,1.4742011446602838,0.06243067146351972
9,2608,1042.5233895705521,903.7818251533743,72.37885694586711,49.320754706387625,0.15875390262537664,270.93607486307087,162.0,153.0,142.0,105.95705521472392,96.28680981595092,86.18558282208589,0.0,0.0,0.0,0.664727528547248,0.4529618836973653,2.4882773096668123,0.21997406283969442,181.03340730994577,0.31857510898140984,very fine gravel,0.446461261019396,1.4675131671594877,0.3517907874056949
10,652,858.4171779141104,937.8220858895705,43.43840089323712,21.714789102500525,-1.310665025714033,123.80508652763322,188.0,182.0,170.0,103.170245398773,93.69325153374233,83.51073619631902,79.0,71.0,60.0,0.3989383376336237,0.19942865502594959,1.1370260965939587,0.054993515709923606,90.51670365497289,0.5001015540173516,sand,0.5345403377217737,2.0004062985919147,0.10556417922781729
