label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2,major_axis_length(mm),minor_axis_length(mm),perimeter(mm),area(mm),Roundness Index,Elongation Index,shape,circularity,elongation,compactness
15,277,232.4548736462094,901.3537906137184,20.92577019509107,17.097859590062292,-0.8878339897624804,61.698484809834994,128.0,128.0,128.0,52.34296028880866,48.462093862815884,45.60649819494585,0.0,0.0,0.0,0.19386483412165156,0.15840151556477944,0.5715998222145173,0.023774694311503565,58.99902253578012,0.18292806283071758,coarse sand,0.9144093024147122,1.2238824447507834,0.033729629287966585
16,1073,258.86206896551727,897.403541472507,44.54151570111809,31.079354881005496,1.2371951901736544,124.08326112068522,128.0,128.0,128.0,43.712022367194784,39.52283317800559,36.456663560111835,0.0,0.0,0.0,0.41265069206149796,0.28793176654628033,1.1495577276328073,0.09209475449907337,116.11940263886734,0.3022384983583902,sand,0.8757561343443927,1.4331544484000904,0.1413042044754048
17,598,307.1471571906354,819.1839464882943,30.373267640115216,26.33413083945625,0.8861113938035282,95.84062043356595,128.0,128.0,85.0,44.0819397993311,40.55685618729097,36.82943143812709,0.0,0.0,0.0,0.28139028756823437,0.2439700837451941,0.8879064335146002,0.05132587436201852,86.6873094944513,0.13298328149995664,coarse sand,0.8181102143792808,1.1533802966683508,0.07193369031531893
18,576,360.8576388888889,833.7361111111111,44.35085117619529,17.92289603014733,1.0882034869419868,114.22539674441617,100.0,91.0,92.0,46.01215277777778,41.833333333333336,39.77777777777778,0.0,0.0,0.0,0.41088429846391783,0.16604498823556912,1.058230468264,0.049437631492512825,85.07778484346477,0.5958838318808366,sand,0.5547623728549762,2.4745359846753914,0.10308688882119835
19,1663,371.3090799759471,274.12868310282624,48.746260313791964,46.321787612365306,-0.2290413820856945,180.16652224137047,128.0,111.0,101.0,48.225496091401084,44.09320505111245,40.117859290438965,0.0,0.0,0.0,0.45160515391691647,0.42914385410751626,1.6691358369591482,0.14273399509036255,144.56097098345495,0.04973658873151944,sand,0.6438043731544785,1.0523397914112336,0.19252080095944107
20,1569,373.36647546207774,785.9311663479923,76.33938182269013,34.594309736806764,0.7311125083363315,209.3380951166243,105.0,102.0,93.0,38.79541108986616,35.276609305289995,32.719566602931806,0.0,0.0,0.0,0.707239038564852,0.32049573593484126,1.9393931361554966,0.13466604828429274,140.41593746412673,0.5468353435562613,sand,0.4499210076755487,2.206703426184235,0.29285344852407097
21,808,391.56559405940595,760.384900990099,39.210977801773495,27.273470193609608,1.5432098061462485,115.49747468305833,143.0,135.0,123.0,43.44925742574257,39.459158415841586,36.84034653465346,0.0,0.0,0.0,0.3632664239556559,0.2526725050362202,1.0700155149440276,0.06935001084366382,100.76520955370563,0.3044429972777664,sand,0.7611605084740498,1.4376966892522882,0.10794526197236104
22,2060,398.2339805825243,643.6121359223301,68.87708337185214,38.962819611764374,-0.09315104628695842,183.92388155425118,98.0,95.0,85.0,38.976699029126216,34.987864077669904,31.66504854368932,0.0,0.0,0.0,0.6381052748920895,0.36096738569357395,1.703945539691043,0.17680819596280628,160.89351592149353,0.43431374116971927,sand,0.765245592391701,1.7677643470919515,0.30276006548577467
23,330,399.3575757575758,606.6727272727272,24.718966201863342,17.138328829074037,0.6072155098267125,68.18376618407356,124.0,122.0,111.0,43.71212121212121,39.77878787878788,37.124242424242425,0.0,0.0,0.0,0.22900654254088698,0.15877643903162902,0.6316821028726474,0.028323643042585472,64.39644635178658,0.30667291305321126,coarse sand,0.8919937915096046,1.4423206864796092,0.04348880814066151
24,2482,395.7614826752619,896.8859790491539,67.49084518173633,47.34286649588068,-0.8488772343789968,194.40916292848974,157.0,154.0,141.0,37.381950040290086,33.96454472199839,30.8392425463336,0.0,0.0,0.0,0.6252626012760454,0.4386035435971899,1.8010854449554357,0.2130281273687792,176.60614900064908,0.29852906170610366,sand,0.8252360289163153,1.425575808503457,0.3256386812114599
25,1921,440.95002602811036,604.6730869338886,66.8279498863752,42.912187502613335,0.7696095917039738,239.48023074035518,156.0,145.0,139.0,47.00572618427902,42.44924518479959,39.19521082769391,0.0,0.0,0.0,0.6191212700238576,0.3975559338763511,2.218642122849316,0.1648779341963839,155.37051827867464,0.35787065777754434,very fine gravel,0.42091838271166765,1.5573186494467428,0.28366911421592
26,1782,425.7744107744108,355.23120089786755,59.01215331574573,40.18184758563061,-1.0054734024127414,170.16652224137044,105.0,98.0,89.0,41.71324354657688,37.827721661054994,33.73400673400673,0.0,0.0,0.0,0.546712556195532,0.37226095595359093,1.5764917754434913,0.15294767242996155,149.64381856524528,0.31909199498895063,sand,0.7733379405379219,1.4686271752434055,0.24126012236952044
27,1293,468.3859242072699,568.2041763341067,54.55164908701513,38.22448017320812,0.5330836142120856,203.58073580374355,128.0,128.0,113.0,52.18948182521268,47.843774168600156,43.36040216550657,0.0,0.0,0.0,0.5053886333797956,0.35412710925706986,1.8860546211204703,0.11097718319413036,127.46888720141244,0.29929743989523766,sand,0.39204419667042384,1.4271390700363495,0.1899754045771417
28,707,483.55445544554453,219.62800565770863,38.10698003298065,23.87582091122612,0.006922771207662197,102.91168824543142,128.0,106.0,101.0,57.2956152758133,50.54879773691655,45.68175388967468,0.0,0.0,0.0,0.35303854023513664,0.22119530212364388,0.9534156776489848,0.060681259488205845,94.25722266411172,0.373452819127567,coarse sand,0.8388800616267811,1.596048997631039,0.09813060382368395
29,317,483.44164037854887,605.5425867507886,24.293825059230453,17.60370955844983,0.271350712597168,70.2842712474619,128.0,89.0,85.0,50.586750788643535,45.66876971608833,42.640378548895896,0.0,0.0,0.0,0.2250678623237952,0.16308791512367823,0.6511420349032973,0.027207863165150288,63.115287250806816,0.2753833735309093,coarse sand,0.8064042982228323,1.3800400977173217,0.04189052109312498
30,2287,494.2693484914735,646.8675120244862,59.169300630643235,54.589768593962404,-0.8440888967524669,219.095454429505,168.0,181.0,173.0,42.34805421950153,38.89811980760822,35.74245736773065,0.0,0.0,0.0,0.5481684327463705,0.5057417879744525,2.029789275796785,0.19629142920725146,169.52666337493764,0.07739709592425255,very fine gravel,0.598700049322809,1.0838899331254415,0.2740436543671048
31,5133,533.6374439898694,436.8692772257939,101.13263212039251,67.05764573282481,1.4286474963559266,287.27922061357856,148.0,140.0,135.0,53.71673485291252,49.10364309370738,43.81901422170271,0.0,0.0,0.0,0.9369337791401937,0.6212492656366946,2.661471378669433,0.44056139314421583,253.9747632413615,0.3369336451858923,very fine gravel,0.781578673495126,1.5081446867868187,0.7017253640584632
32,415,539.2048192771084,560.2289156626506,24.690170628053004,21.483510955480803,0.10480255628557604,74.18376618407356,119.0,112.0,103.0,55.963855421686745,50.325301204819276,44.80240963855422,0.0,0.0,0.0,0.22873976864974063,0.19903197105318512,0.6872685397820415,0.03561912685658476,72.21526019449806,0.12987596241756183,coarse sand,0.9476330628969727,1.1492614349310595,0.048712270361844986
33,8360,559.7116028708134,271.1293062200957,151.03109069074824,85.47336174064078,-1.448989371436125,525.3868683519033,129.0,124.0,118.0,45.31854066985646,41.006937799043065,36.45574162679426,0.0,0.0,0.0,1.3992133656730428,0.7918599383049915,4.867397335111204,0.7175322904121653,324.1216721171892,0.43406777141233577,fine gravel,0.38059029883154927,1.7669960279441792,1.3373951049789474
34,328,570.0243902439024,377.8658536585366,26.900571184323024,15.824136354727031,-0.9593953169207446,69.01219330881975,98.0,89.0,88.0,53.173780487804876,47.39939024390244,44.13109756097561,0.0,0.0,0.0,0.24921781716067282,0.1466012261879473,0.6393569882232698,0.028151984599903136,64.20100903809697,0.4117546335243268,coarse sand,0.8654302024102256,1.6999708913837315,0.047183337274981106
35,2178,587.2897153351698,442.0766758494031,69.01012504769996,44.24466945314062,-1.3748881248164841,218.50966799187808,177.0,175.0,161.0,46.09458218549128,41.57575757575758,37.705234159779614,0.0,0.0,0.0,0.6393378270122286,0.40990058785566624,2.0243623123205308,0.18693604408106412,165.437466125646,0.35886698622037566,very fine gravel,0.5732267187196609,1.5597387414271082,0.3119119285388223
36,448,635.2254464285714,134.00223214285714,27.37774832070571,21.44101276212593,0.024627668525651715,81.94112549695427,169.0,167.0,164.0,56.421875,50.74107142857143,47.02455357142857,0.0,0.0,0.0,0.2536385799583631,0.1986382505292378,0.7591358671201989,0.03845149116084331,75.03155359735602,0.2168452821260631,coarse sand,0.838463242481896,1.2768869000939458,0.05612120219216701
37,564,643.2553191489362,171.71099290780143,31.66753109151096,22.93084228907917,0.5395899309707791,89.25483399593904,128.0,107.0,95.0,47.398936170212764,42.95390070921986,38.684397163120565,0.0,0.0,0.0,0.29338086984909173,0.2124406363635276,0.8268930331289516,0.04840768083641881,84.1868934365592,0.2758879047812418,coarse sand,0.8896628886945722,1.3810016523724749,0.0728356481812894
38,533,658.1257035647279,222.83864915572232,32.98842122062287,21.017167728398608,0.503579723220437,88.18376618407356,115.0,110.0,100.0,41.12007504690432,37.73921200750469,33.99812382739212,0.0,0.0,0.0,0.3056181324867785,0.19471157799146385,0.8169702259039611,0.0457469749748426,81.8405494694008,0.36289258622478043,coarse sand,0.8613105905389137,1.569594040782602,0.07375905903973155
39,1616,680.862004950495,453.85767326732673,57.18797636878194,37.92574339242214,0.31603671273638256,167.39696961967,255.0,255.0,255.0,240.06126237623764,239.21596534653466,239.8125,74.0,68.0,67.0,0.5298126400665364,0.3513594903874573,1.5508335150979247,0.13870002168732765,142.5035259662175,0.33682312610863363,sand,0.7246962883823646,1.5078933529938017,0.2226463803986106
40,7262,718.5886808041862,102.98347562654916,124.00106939373808,74.81283038619198,-0.7366167059739145,334.3330444827409,134.0,130.0,119.0,54.57160561828697,50.083723492150924,45.40085375929496,0.0,0.0,0.0,1.1487962700920704,0.6930964460458772,3.097397113977588,0.6232918053795627,302.08770812708735,0.3966759258451206,very fine gravel,0.8164084712739734,1.6574840004532787,1.0233961638572104
41,1441,703.7689104788342,932.1894517696045,48.414148956308786,40.62456841418552,-1.1827578154934895,154.5685424949238,138.0,141.0,131.0,43.89590562109646,41.02914642609299,37.795975017349065,2.0,1.0,0.0,0.4485283394136445,0.3763625015210813,1.431985755928514,0.12367990795262324,134.56648934742842,0.16089471177429873,sand,0.7579344046877766,1.1917455580747354,0.17798955789241713
42,1625,717.6695384615384,24.776615384615386,56.62796198437564,38.48303025847633,1.0686803907782216,167.29646455628165,132.0,125.0,111.0,55.875692307692304,51.27446153846154,46.28246153846154,0.0,0.0,0.0,0.5246244393586774,0.3565224222575165,1.5499023953704063,0.13947248467939816,142.89979792964598,0.3204235344176031,sand,0.7296081942820088,1.4715047542780932,0.22107918064880192
43,984,747.5650406504066,465.869918699187,40.52009821661533,31.382162579856235,-0.434280236535758,120.5685424949238,163.0,159.0,152.0,47.57012195121951,44.423780487804876,40.011178861788615,8.0,6.0,0.0,0.37539464718005683,0.2907371000542545,1.1169959467752808,0.08445595379970941,111.19940955117265,0.22551612752537878,sand,0.8506226458106043,1.2911824707270048,0.12310006165517681
44,4578,836.5965487112276,173.7225862822193,99.38664008924108,59.345472845134964,-0.15120975203193968,281.37972567696687,137.0,140.0,138.0,43.87964176496287,40.475972040192225,36.948449104412404,0.0,0.0,0.0,0.9207581998262098,0.5498005636940426,2.6068160614875566,0.39292617529986756,239.85171392453356,0.40288279398672117,very fine gravel,0.726607788191005,1.6747130880327736,0.6512625943287127
45,237,814.2489451476794,336.60759493670884,18.092541448501983,17.121248396706385,0.8033580003891808,57.21320343559643,112.0,100.0,93.0,44.79746835443038,41.20675105485232,35.51054852320675,0.0,0.0,0.0,0.16761665229295888,0.15861819896893076,0.5300463538595185,0.02034152545785684,54.57316039595951,0.0536847216605945,coarse sand,0.9098413694244543,1.0567302704388335,0.026975157004048556
46,996,854.1536144578313,474.24196787148594,59.509054499640946,23.772192474897267,0.3958805583046865,164.46803743153544,149.0,142.0,137.0,42.3714859437751,38.40461847389558,35.34738955823293,0.0,0.0,0.0,0.5513160505803312,0.22023524620064172,1.5236986977166522,0.08548590445580342,111.87540003013055,0.6005281435778702,sand,0.4627071199094312,2.503305261493266,0.181887540812061
47,1280,857.46015625,933.603125,54.888973846306804,30.146392710552032,-0.8311143409029877,144.36753236814712,97.0,91.0,90.0,39.19609375,35.91796875,32.66328125,6.0,5.0,1.0,0.5085137469548527,0.27928842607515314,1.3374794549578204,0.10986140331669517,126.82647352339237,0.4507750719668368,sand,0.7717573373091929,1.8207476553934168,0.1901867812245498
48,3147,861.1020019065777,425.2967905942167,84.11098925888439,47.727547840853894,0.03406889445029627,218.16652224137044,111.0,119.0,110.0,38.97362567524627,35.299650460756276,31.29234191293295,0.0,0.0,0.0,0.7792383663042838,0.44216738781595233,2.021183270718644,0.270104559560656,198.86268710692892,0.43256465936985067,very fine gravel,0.8308648561427965,1.7623153307467212,0.4569738453904348
49,907,905.7012127894156,402.8015435501654,43.40419567185911,27.348654458717366,1.134723096110424,120.22539674441617,160.0,154.0,152.0,39.553472987872105,36.1664829106946,32.592061742006614,0.0,0.0,0.0,0.4021140973861322,0.2533690426043855,1.1138169051733942,0.07784710375643947,106.76000256286888,0.36990758530635026,sand,0.7885417879131751,1.5870687801982175,0.12659763367623578
50,2368,946.1997466216217,342.92947635135135,61.097678278149196,51.01501178995813,-0.4890482886132664,200.40916292848974,139.0,127.0,120.0,46.767314189189186,42.76815878378378,38.320945945945944,0.0,0.0,0.0,0.5660337064864666,0.47262378904908403,1.8566718818648298,0.20324359613588605,172.50265393553374,0.16502536221244601,sand,0.7408945735272993,1.1976411674607463,0.28794251138756616
51,607,958.0,41.53706754530478,29.55997254245198,27.24055164163118,-0.5735256422609635,94.91168824543142,110.0,101.0,93.0,44.22734761120264,40.90444810543657,36.21416803953871,0.0,0.0,0.0,0.27385559146240485,0.2523675342007706,0.8793004284364594,0.05209833735408904,87.33720262818142,0.07846492067913158,coarse sand,0.8467577068421871,1.0851458858592304,0.07053239056673641
52,1601,955.5115552779513,157.10368519675202,50.304473304656035,41.211468454290525,-0.947421154118024,153.29646455628165,118.0,116.0,104.0,45.771392879450346,41.16427232979388,36.56339787632729,0.0,0.0,0.0,0.46604107193492716,0.3817997818629843,1.4202007092484867,0.13741258336721013,141.84061249722888,0.18075936895902034,sand,0.8561244852265428,1.2206425830336758,0.1949362036731107
53,183,974.4426229508197,311.21857923497265,15.972351228047861,14.625421624620142,1.100925617380848,46.970562748477136,99.0,100.0,96.0,50.08743169398907,45.62841530054645,42.486338797814206,0.0,0.0,0.0,0.14797434897209433,0.13549584606837262,0.43515437046949357,0.01570674750543376,47.95462253451411,0.08432882449156744,medium sand,1.042340054351842,1.092095095649094,0.02092592326226676
54,2494,1005.3684843624699,48.69326383319968,71.78768815870741,46.1932925087046,1.1986799758412425,204.99494936611666,112.0,104.0,96.0,39.76583801122695,36.41860465116279,32.785485164394544,0.0,0.0,0.0,0.665070299784208,0.427953423278716,1.899156469947347,0.21405807802487323,177.03256285839558,0.35652904148994197,sand,0.7457958990463494,1.5540716900658216,0.34720696136322377
55,629,1025.2321144674086,274.4006359300477,33.117836503115505,26.91825988846884,-0.4425552492586794,109.84062043356595,110.0,114.0,100.0,52.950715421303656,47.59777424483307,44.55961844197138,0.0,0.0,0.0,0.3068170882260099,0.24938169250017453,1.0176081196365199,0.05398658022359473,88.90583285944697,0.18719751255681968,sand,0.655140661343174,1.230311195461131,0.08044100953573638
56,455,1055.5032967032967,322.43736263736264,27.18318885735882,21.85467179440898,-1.1140654250670134,83.35533905932738,109.0,104.0,97.0,51.065934065934066,47.52307692307692,42.21758241758242,0.0,0.0,0.0,0.25183610206928686,0.20247055581257162,0.7722377159470759,0.039052295710231485,75.61546554464519,0.19602251564048373,coarse sand,0.8229139336241841,1.243815927005274,0.056156021626442135
57,423,1059.661938534279,268.6335697399527,26.452953548038725,20.570573698865722,-0.9319979822786489,76.2842712474619,128.0,100.0,90.0,54.04964539007092,49.3758865248227,45.340425531914896,0.0,0.0,0.0,0.24507090557753128,0.19057414951700688,0.7067284718126914,0.0363057606273141,72.90798838175368,0.22237138240501442,coarse sand,0.9134404254743926,1.285960903924491,0.05269077480902801
58,331,1065.842900302115,176.4712990936556,22.984980998364318,18.409124820115185,1.4909607161084448,65.698484809835,93.0,93.0,89.0,50.299093655589125,46.507552870090635,42.68277945619335,0.0,0.0,0.0,0.21294219935486675,0.17054960922841564,0.60865744682078,0.02840947226392664,64.49394291988114,0.19908026804872125,coarse sand,0.9636673624740995,1.2485645690907157,0.040499380288849945
59,973,1091.2363823227133,315.1551901336074,47.94086932419909,27.184479767091453,-1.2001189438445887,128.81118318204307,118.0,115.0,108.0,57.33196300102775,53.54470709146968,48.24254881808839,0.0,0.0,0.0,0.44414368467851667,0.251848061581355,1.193359117862174,0.08351183236495656,110.57612132721727,0.4329581388427273,sand,0.7369118926798276,1.7635382297157134,0.14482800786926667
60,596,1085.9429530201342,101.5251677852349,35.88483111223298,21.787917200517608,-1.1948212763456787,97.49747468305833,109.0,113.0,108.0,51.95134228187919,48.493288590604024,45.59060402684564,0.0,0.0,0.0,0.3324516501040669,0.20185211414227913,0.9032562042158452,0.051154215919336186,86.54222602959821,0.3928376830763402,coarse sand,0.7878968963116556,1.6470060346741395,0.08484461207717336
61,1092,1095.6291208791208,237.41117216117217,58.79014304011072,27.268843323563356,-0.7861640380485093,152.12489168102786,115.0,108.0,100.0,56.6941391941392,51.777472527472526,46.50091575091575,0.0,0.0,0.0,0.5446557628322283,0.2526296398329012,1.409346782295978,0.09372550970455557,117.14297550805263,0.5361664062467298,sand,0.5929689304142175,2.1559456095194696,0.18815079941893162
62,264,1099.7992424242425,361.17424242424244,26.508415812301383,12.923689548443042,0.5501772000476259,64.76955262170047,100.0,100.0,90.0,58.85227272727273,54.946969696969695,50.65530303030303,0.0,0.0,0.0,0.245584730519746,0.11973030895352087,0.6000514417426391,0.022658914434068377,57.597932620805246,0.5124684311596723,coarse sand,0.7908097156917441,2.0511492258412334,0.0417134364615495
63,1261,1117.9460745440126,162.88739095955592,44.18729458153389,38.08877252707761,-0.5988758348834132,143.1543289325507,150.0,144.0,133.0,37.6375892149088,34.348136399682794,31.87866772402855,0.0,0.0,0.0,0.4093690437422076,0.35286985850544383,1.32623984558598,0.10823064811121297,125.88166405281953,0.1380152849865782,sand,0.7732429689531304,1.1601133785584925,0.15196556438382686
64,491,1122.5173116089613,309.5295315682281,30.841907176251567,21.16929068824463,0.16610588744832142,87.59797974644667,160.0,161.0,150.0,60.21588594704684,57.25458248472505,52.78004073319756,0.0,0.0,0.0,0.28573195456968287,0.19612090687645573,0.8115432624277068,0.042142147678513535,78.54990752159009,0.3136192723987868,coarse sand,0.804087249768324,1.456917363479645,0.06618692486945855
65,185,1131.254054054054,250.74054054054054,18.68640946957601,12.728141877622539,0.4039517347600999,49.79898987322333,100.0,95.0,89.0,68.80540540540541,64.21621621621621,59.616216216216216,0.0,0.0,0.0,0.17311848684061523,0.11791867590904706,0.4613580681232474,0.015878405948116098,48.21595756237189,0.3188556689638174,medium sand,0.9374336206711865,1.468117628577723,0.024615119995227787
66,326,607.4079754601227,399.88957055214723,21.782560707596627,19.13880175549431,1.4471950631737014,65.21320343559643,106.0,103.0,100.0,45.06441717791411,41.72085889570552,38.02453987730061,0.0,0.0,0.0,0.20180248941631115,0.1773096327171976,0.604161603072044,0.0279803261572208,64.00497496508447,0.12137043883827263,coarse sand,0.9632885438599872,1.1381360748639007,0.03808973621006784
67,184,611.4782608695652,162.94565217391303,22.402376222920875,10.639979038204878,-0.6736704264935934,54.2842712474619,128.0,109.0,108.0,50.70652173913044,45.016304347826086,41.72282608695652,0.0,0.0,0.0,0.207544712089317,0.09857308725407521,0.5029115364782463,0.01579257672677493,48.0854675868093,0.5250513190061222,coarse sand,0.7846566562293033,2.105490635130094,0.02943020110796282
68,954,974.2914046121593,80.51467505241091,55.29426000498058,23.174669318026965,0.5696655425666906,141.29646455628165,99.0,92.0,91.0,44.625786163522015,41.136268343815516,37.5293501048218,0.0,0.0,0.0,0.5122684825364144,0.21469954899042953,1.3090278354296985,0.08188107715947436,109.49117574534786,0.5808847190297958,sand,0.6004759917639281,2.385978382093618,0.16540341407873582
69,266,1118.3345864661653,288.2481203007519,27.357131240884254,12.458619374346771,-0.6668902082176354,65.35533905932738,126.0,116.0,119.0,57.92481203007519,53.31578947368421,50.63533834586466,0.0,0.0,0.0,0.25344757495723785,0.11542170997171365,0.6054784052188936,0.022830572876750714,57.81569495750735,0.5445933543014257,coarse sand,0.7825811024592528,2.195839716976556,0.04321172504821654
70,637,408.81946624803766,505.39246467817895,35.203910371889236,23.76117797262556,1.4566706882848814,101.59797974644667,120.0,115.0,111.0,47.00784929356358,42.28885400313972,38.76138147566719,0.0,0.0,0.0,0.32614332380849764,0.2201332033780393,0.9412449485496264,0.05467321399432408,89.4694253996682,0.3250415160811465,coarse sand,0.7754952677462125,1.4815726060570926,0.08604999603390515
71,779,650.2798459563543,60.109114249037226,38.0387223199988,34.48997208070685,-0.026968117435621924,141.53910524340097,113.0,106.0,98.0,48.436456996148905,44.070603337612326,39.26444159178434,0.0,0.0,0.0,0.3524061730590958,0.3195291095118292,1.3112757573040668,0.06686096342476995,98.94039977979568,0.09329309773967351,sand,0.48864609225438665,1.102892232878236,0.10282172408532275
72,9736,719.2055258833196,865.5726170912079,147.58395921211044,87.92077071061175,-0.1741719996694888,418.0315292925759,171.0,165.0,162.0,57.503184059161875,53.55792933442893,49.80402629416598,3.0,0.0,1.0,1.3672777395970952,0.8145337290217876,3.8728138715265508,0.8356332989776126,349.78019426691515,0.40426607891545746,very fine gravel,0.7001197860970362,1.6786017458590994,1.4103265162976484
73,1710,728.7514619883041,594.0374269005848,51.272714476963245,42.75235077257746,-1.3711641108745118,154.61017305526642,133.0,128.0,127.0,39.54912280701755,36.49298245614035,33.005847953216374,0.0,0.0,0.0,0.4750112514078492,0.3960751414913605,1.4323714383478452,0.14676796849339746,146.58954175027012,0.16617734776289197,sand,0.8989382121857425,1.1992957942759719,0.20534049163604917
