label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2,major_axis_length(mm),minor_axis_length(mm),perimeter(mm),area(mm),Roundness Index,Elongation Index,shape,circularity,elongation,compactness
1,486,253.81893004115227,468.36831275720164,38.73665968419647,19.123661214366166,0.13609291642450735,103.59797974644667,126.0,115.0,111.0,56.098765432098766,51.15432098765432,48.251028806584365,0.0,0.0,0.0,0.35678971800862547,0.17614130251787938,0.9542044740392988,0.0412303093777346,78.1489354922929,0.5063162035582507,coarse sand,0.5690410021884512,2.0255880529349963,0.08174772710484068
2,99,526.8585858585859,776.7878787878788,14.212723307951725,8.887001986239735,-0.1018181037627234,36.14213562373095,128.0,128.0,128.0,61.666666666666664,54.707070707070706,54.35353535353536,0.0,0.0,0.0,0.13090838452566753,0.08185504270276996,0.3328924714353039,0.008398766725094086,35.27138629004477,0.37471504977039544,medium sand,0.9523957222926008,1.599270859842061,0.013537244792160117
3,115,901.0260869565218,422.18260869565216,12.767079255105045,11.536175744584268,-1.2128993214527375,37.55634918610404,128.0,128.0,128.0,58.19130434782609,53.00869565217391,49.77391304347826,0.0,0.0,0.0,0.11759306673210873,0.1062556483797022,0.3459182940600906,0.009756143165513332,38.01489998212944,0.09641230276130605,medium sand,1.0245684249926355,1.1066994416324345,0.013106171851228208
4,355,139.66760563380282,412.0394366197183,28.447173807751085,16.18369923838086,-0.21882370457926711,72.2842712474619,128.0,128.0,128.0,65.46760563380282,59.92112676056338,56.19154929577465,0.0,0.0,0.0,0.2620168905567936,0.14906234906862725,0.6657849428706079,0.030116789771802027,66.79117881949311,0.4310964123272154,coarse sand,0.8537890944794782,1.7577670833307673,0.05130842535271511
5,511,186.72602739726028,196.55185909980432,35.70092160611045,18.853140197929438,1.4381132045066325,91.11269837220809,148.0,137.0,135.0,63.20743639921722,57.6908023483366,54.888454011741686,0.0,0.0,0.0,0.32882860464318364,0.17364962879183418,0.8392069482564989,0.04335121006588968,80.13373436910037,0.47191446747686766,coarse sand,0.7735224923801431,1.893632637921577,0.07725476239325942
6,1035,340.3671497584541,402.4009661835749,48.555042460112425,29.161112357525692,-0.15481694706738006,133.63961030678928,156.0,152.0,144.0,71.86183574879227,66.10434782608695,62.07053140096618,0.0,0.0,0.0,0.44722338086130997,0.26859272688151137,1.2309073437117921,0.08780528848961999,114.04469994638832,0.39942154552781395,sand,0.7282488587074054,1.6650613963147287,0.14953398142448046
7,1990,412.49195979899497,159.62763819095477,68.28918793141986,38.03647400103342,0.11259618002923352,182.8528137423857,174.0,171.0,166.0,76.01356783919599,70.48693467336683,67.03366834170855,0.0,0.0,0.0,0.628987638679376,0.35034055449049845,1.6841928133221489,0.16882369477714373,158.1362625161438,0.44300884000506857,sand,0.7479277468633752,1.7953606301563205,0.29161769315841973
8,764,419.14397905759165,379.3232984293194,33.857960640145585,28.859851286833834,0.49106979816772756,100.66904755831214,144.0,136.0,132.0,63.09947643979058,59.56282722513089,56.21989528795812,10.0,7.0,4.0,0.31185374081372,0.26581791735132937,0.9272271120780339,0.064814725030019,97.98319830139454,0.14761991740829963,coarse sand,0.9473518404209129,1.1731855546875927,0.08958655961476242
9,60,515.5666666666667,739.7333333333333,10.626796398048997,7.210800424284204,0.05731010615807383,26.48528137423857,102.0,88.0,85.0,71.61666666666666,65.28333333333333,62.36666666666667,0.0,0.0,0.0,0.09787967576723769,0.06641614096236717,0.24394659090207765,0.005090161651572173,27.45873698591307,0.32145115477999986,fine sand,1.0748600762636091,1.4737332574426214,0.007879766870874612
10,1338,599.0336322869955,531.0784753363229,55.912882666168535,31.682949712325154,-1.405388485070401,152.12489168102786,151.0,144.0,136.0,71.70104633781764,65.32735426008969,59.97757847533632,0.0,0.0,0.0,0.5149938534233078,0.29182048183038733,1.401168754545711,0.11351060483005947,129.66805266530602,0.4333515247015568,sand,0.7265498433097283,1.7647625354913707,0.19578315548890984
11,480,579.89375,743.54375,26.261034276141533,23.48858223507724,-1.2098149161575846,80.76955262170047,160.0,154.0,150.0,75.53541666666666,70.22916666666667,65.49583333333334,0.0,0.0,0.0,0.24188112992669736,0.21634505144217775,0.7439398786193282,0.040721293212577385,77.66503650222796,0.10557284271103902,coarse sand,0.9246039547582936,1.11803403088859,0.05507668958830024
